StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,A,B,C,D,E,F,G,Notes
2019-04-26 05:03:11,2019-04-26 05:03:58,IP Address,77.29.116.99,100,46,True,2019-04-26 05:03:58,R_1LtixugfxHbB9g5,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,16,Machine set,No,Yes,Yes,Yes,No,No,No,
2019-04-26 05:04:01,2019-04-26 05:05:14,IP Address,77.29.116.99,100,73,True,2019-04-26 05:05:15,R_OASReun302D8BKV,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,17,Machine set,No,Yes,No,No,No,No,No,
2019-04-26 05:05:16,2019-04-26 05:09:52,IP Address,77.29.116.99,100,275,True,2019-04-26 05:09:52,R_Agtb6Tknr5PI1AR,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,18,Machine set,No,Yes,Yes,No,No,No,No,
2019-04-26 05:09:54,2019-04-26 05:51:25,IP Address,77.29.116.99,100,2490,True,2019-04-26 05:51:25,R_1CCQSXoDxNmO6WH,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,19,Machine set,No,Yes,No,No,No,No,No,
2019-04-26 05:51:28,2019-04-26 05:52:07,IP Address,77.29.116.99,100,39,True,2019-04-26 05:52:07,R_0olW2FazhnF6g7L,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,20,Machine set,No,No,No,No,No,No,No,
2019-04-26 05:55:15,2019-04-26 06:00:37,IP Address,77.29.116.99,100,321,True,2019-04-26 06:00:37,R_2OIM7chTThhE7tx,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,21,Machine set,No,Yes,Yes,No,No,No,No,
2019-04-26 06:00:39,2019-04-26 06:03:38,IP Address,77.29.116.99,100,178,True,2019-04-26 06:03:39,R_2U02dA68vEfg60Z,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,22,Machine set,No,No,No,No,No,No,No,
2019-04-26 06:03:41,2019-04-26 06:05:08,IP Address,77.29.116.99,100,87,True,2019-04-26 06:05:08,R_3ltWWRKquHg9h9n,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,23,Machine set,No,Yes,No,No,No,No,No,
2019-04-26 06:05:12,2019-04-26 06:06:15,IP Address,77.29.116.99,100,63,True,2019-04-26 06:06:15,R_2QXO5xpQHMRXmoc,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,24,Machine set,No,No,No,No,No,No,No,
2019-04-26 06:06:17,2019-04-26 06:07:30,IP Address,77.29.116.99,100,73,True,2019-04-26 06:07:30,R_2AWEjlpiGLLw4XU,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,25,Machine set,No,Yes,No,Yes,No,No,No,
2019-04-26 06:07:31,2019-04-26 06:12:03,IP Address,77.29.116.99,100,271,True,2019-04-26 06:12:03,R_3CPK5LRbV8Ks5B6,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,26,Machine set,Yes,Yes,Yes,No,No,No,No,
2019-04-26 06:12:04,2019-04-26 06:14:37,IP Address,77.29.116.99,100,152,True,2019-04-26 06:14:37,R_1q82knWH3oOFwOA,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,27,Machine set,Yes,Yes,Yes,No,No,No,No,
2019-04-26 06:14:39,2019-04-26 06:17:56,IP Address,77.29.116.99,100,196,True,2019-04-26 06:17:56,R_3EKC0Rs4uAW9eau,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,28,Machine set,No,Yes,No,Yes,No,Yes,No,
2019-04-26 06:17:58,2019-04-26 06:18:34,IP Address,77.29.116.99,100,35,True,2019-04-26 06:18:34,R_2y2cpqNidA0LhgG,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,29,Machine set,No,Yes,No,No,No,No,No,
2019-04-26 06:18:36,2019-04-26 06:20:32,IP Address,77.29.116.99,100,116,True,2019-04-26 06:20:32,R_10Sqrbm1xEaBL64,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,30,Machine set,No,No,No,No,No,No,No,
2019-04-26 06:20:34,2019-04-26 06:22:42,IP Address,77.29.116.99,100,128,True,2019-04-26 06:22:43,R_3dYPRcpMyCb50SW,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,31,Machine set,No,Yes,Yes,No,Yes,No,No,
2019-04-26 06:22:53,2019-04-26 06:24:26,IP Address,77.29.116.99,100,93,True,2019-04-26 06:24:26,R_3fTPGCCYpwXyvNh,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,32,Machine set,Yes,Yes,No,No,No,No,No,
2019-04-26 06:24:31,2019-04-26 06:26:46,IP Address,77.29.116.99,100,134,True,2019-04-26 06:26:46,R_3FVBVtmdbbm8xRP,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,33,Machine set,Yes,Yes,No,No,No,No,No,
2019-04-26 06:26:48,2019-04-26 06:27:26,IP Address,77.29.116.99,100,38,True,2019-04-26 06:27:26,R_WiZjMELP5LBLi5H,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,34,Machine set,No,No,No,No,No,Yes,No,
2019-04-26 06:27:28,2019-04-26 06:29:12,IP Address,77.29.116.99,100,103,True,2019-04-26 06:29:12,R_1OCcD3gzzwVb2nx,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,35,Machine set,No,Yes,No,No,No,No,No,
2019-04-26 06:29:13,2019-04-26 06:30:16,IP Address,77.29.116.99,100,62,True,2019-04-26 06:30:16,R_1jB2SbpFUtLVg63,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,36,Machine set,No,Yes,No,No,No,No,No,
2019-04-26 06:30:18,2019-04-26 06:31:05,IP Address,77.29.116.99,100,46,True,2019-04-26 06:31:05,R_1QipVNPyLBq1tHx,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,37,Machine set,No,Yes,Yes,No,No,No,No,
2019-04-26 06:31:07,2019-04-26 06:32:35,IP Address,77.29.116.99,100,88,True,2019-04-26 06:32:35,R_12x7qz4CgURhf0u,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,38,Machine set,No,No,No,No,No,No,Yes,
2019-04-26 06:32:37,2019-04-26 06:33:57,IP Address,77.29.116.99,100,80,True,2019-04-26 06:33:58,R_Cda4wNlaJNokug9,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,39,Machine set,No,Yes,Yes,No,No,No,No,
2019-04-26 06:34:00,2019-04-26 06:36:35,IP Address,77.29.116.99,100,155,True,2019-04-26 06:36:35,R_OBCmEgiVvxe5eKJ,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,40,Machine set,Yes,Yes,Yes,No,No,No,No,
2019-04-26 06:36:37,2019-04-26 06:38:37,IP Address,77.29.116.99,100,120,True,2019-04-26 06:38:38,R_1Qt7dnIfyyKy9sh,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,41,Machine set,No,Yes,Yes,Yes,No,Yes,No,
2019-04-26 06:38:57,2019-04-26 06:40:28,IP Address,77.29.116.99,100,91,True,2019-04-26 06:40:28,R_cvl3McIzHTFXwnT,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,42,Machine set,Yes,Yes,Yes,Yes,No,No,No,
2019-04-26 06:40:30,2019-04-26 06:41:26,IP Address,77.29.116.99,100,55,True,2019-04-26 06:41:26,R_0I0FeoO60sD2qxr,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,43,Machine set,No,No,No,No,No,No,No,
2019-04-26 06:41:37,2019-04-26 06:42:45,IP Address,77.29.116.99,100,68,True,2019-04-26 06:42:45,R_bw4iBkRhWQL6uI1,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,44,Machine set,No,Yes,Yes,No,No,No,No,
2019-04-26 06:42:48,2019-04-26 06:43:59,IP Address,77.29.116.99,100,71,True,2019-04-26 06:43:59,R_3NCI3ZjHk4oCoPV,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,45,Machine set,No,Yes,No,No,No,No,No,
2019-04-26 06:44:01,2019-04-26 06:45:23,IP Address,77.29.116.99,100,81,True,2019-04-26 06:45:23,R_1oqda9xUzdWqBBb,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,46,Machine set,No,No,No,No,No,No,No," Scrambled item, remove. "
2019-04-26 06:45:25,2019-04-26 06:47:25,IP Address,77.29.116.99,100,120,True,2019-04-26 06:47:26,R_27p2SeKETdx4OxH,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,47,Machine set,Yes,Yes,Yes,No,No,No,No,
2019-04-26 06:47:28,2019-04-26 06:48:41,IP Address,77.29.116.99,100,73,True,2019-04-26 06:48:41,R_1Q4P28jd3fgZfYo,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,48,Machine set,No,Yes,No,No,No,No,No,
2019-04-26 06:48:44,2019-04-26 06:50:08,IP Address,77.29.116.99,100,84,True,2019-04-26 06:50:08,R_PSSdy04pf1QQSbv,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,49,Machine set,No,Yes,No,No,No,No,No,
2019-04-27 08:20:28,2019-04-27 08:24:22,IP Address,91.157.121.88,100,233,True,2019-04-27 08:24:22,R_3n2ukUI0Ztg8sra,,,,,60.1728057861328125,24.9553985595703125,anonymous,EN,TD,0,Machine set,No,Yes,Yes,No,No,No,No,"Borderline: morality frame "
2019-04-27 08:24:42,2019-04-27 08:25:29,IP Address,91.157.121.88,100,46,True,2019-04-27 08:25:29,R_RLxZgejzBRT6hEd,,,,,60.1728057861328125,24.9553985595703125,anonymous,EN,TD,1,Machine set,No,Yes,No,No,No,No,No,
2019-04-27 08:25:33,2019-04-27 08:28:09,IP Address,91.157.121.88,100,156,True,2019-04-27 08:28:09,R_UQoh5LdpWSMlT3P,,,,,60.1728057861328125,24.9553985595703125,anonymous,EN,TD,2,Machine set,No,Yes,No,No,No,No,No,
2019-04-27 08:28:20,2019-04-27 08:29:59,IP Address,91.157.121.88,100,99,True,2019-04-27 08:30:00,R_3PnJbT5HisAasV0,,,,,60.1728057861328125,24.9553985595703125,anonymous,EN,TD,4,Machine set,No,No,No,No,No,No,No,
2019-04-27 08:30:03,2019-04-27 08:32:23,IP Address,91.157.121.88,100,139,True,2019-04-27 08:32:23,R_3ikGwpdPVtt6XFJ,,,,,60.1728057861328125,24.9553985595703125,anonymous,EN,TD,5,Machine set,No,Yes,Yes,No,No,No,No,"Borderline presence: morality frame. "
2019-04-27 08:32:26,2019-04-27 08:34:45,IP Address,91.157.121.88,100,139,True,2019-04-27 08:34:45,R_3dLzCTyMKiWHucO,,,,,60.1728057861328125,24.9553985595703125,anonymous,EN,TD,6,Machine set,No,Yes,No,No,No,No,No,"borderline presence: conflict frame. "
2019-04-27 08:35:00,2019-04-27 08:36:51,IP Address,91.157.121.88,100,111,True,2019-04-27 08:36:52,R_BVpaMaJsc5rIIx3,,,,,60.1728057861328125,24.9553985595703125,anonymous,EN,TD,7,Machine set,No,No,No,No,No,No,No,
2019-04-27 08:36:56,2019-04-27 08:39:38,IP Address,91.157.121.88,100,162,True,2019-04-27 08:39:38,R_T0KszlxlE79sYO5,,,,,60.1728057861328125,24.9553985595703125,anonymous,EN,TD,9,Machine set,No,Yes,Yes,No,No,No,No,"borderline presence: morality and conflict frames. "
2019-04-27 08:39:41,2019-04-27 08:41:31,IP Address,91.157.121.88,100,110,True,2019-04-27 08:41:32,R_3IWb8O9XArpElcY,,,,,60.1728057861328125,24.9553985595703125,anonymous,EN,TD,"10 ",Machine set,No,Yes,Yes,No,No,No,No,
2019-04-27 08:41:34,2019-04-27 08:45:36,IP Address,91.157.121.88,100,241,True,2019-04-27 08:45:36,R_1M0RAXEqv7D2RhW,,,,,60.1728057861328125,24.9553985595703125,anonymous,EN,TD,11,Machine set,Yes,Yes,No,No,No,No,No,
2019-04-27 08:45:39,2019-04-27 08:49:58,IP Address,91.157.121.88,100,259,True,2019-04-27 08:49:59,R_3MKKdQmPPYK87xZ,,,,,60.1728057861328125,24.9553985595703125,anonymous,EN,TD,12,Machine set,No,Yes,No,No,No,No,No,
2019-04-27 08:50:16,2019-04-27 08:51:28,IP Address,91.157.121.88,100,71,True,2019-04-27 08:51:28,R_2VHKKPykM346uEg,,,,,60.1728057861328125,24.9553985595703125,anonymous,EN,TD,13,Machine set,No,No,No,No,No,No,No,
2019-04-27 08:51:31,2019-04-27 08:52:31,IP Address,91.157.121.88,100,60,True,2019-04-27 08:52:31,R_2agVYA51sjIhgRU,,,,,60.1728057861328125,24.9553985595703125,anonymous,EN,TD,14,Machine set,No,Yes,No,No,No,No,No,
2019-04-27 08:52:36,2019-04-27 08:55:05,IP Address,91.157.121.88,100,148,True,2019-04-27 08:55:05,R_3oASJq1UhfDPyUB,,,,,60.1728057861328125,24.9553985595703125,anonymous,EN,TD,15,Machine set,No,No,No,No,No,No,Yes,
2019-04-27 08:55:08,2019-04-27 08:57:16,IP Address,91.157.121.88,100,128,True,2019-04-27 08:57:17,R_23122LfYuA2a8uf,,,,,60.1728057861328125,24.9553985595703125,anonymous,EN,TD,17,Machine set,No,Yes,Yes,No,No,No,No,"borderline presence: morality frame. "
2019-04-27 08:57:21,2019-04-27 08:58:11,IP Address,91.157.121.88,100,49,True,2019-04-27 08:58:11,R_2Ez1dof5BKukE5J,,,,,60.1728057861328125,24.9553985595703125,anonymous,EN,TD,18,Machine set,Yes,No,No,No,No,No,No,
2019-04-27 08:58:34,2019-04-27 08:59:43,IP Address,91.157.121.88,100,69,True,2019-04-27 08:59:43,R_2aWT0LEffhS1LCd,,,,,60.1728057861328125,24.9553985595703125,anonymous,EN,TD,"20 ",Machine set,Yes,Yes,No,No,No,No,No,
2019-04-27 08:59:46,2019-04-27 09:01:59,IP Address,91.157.121.88,100,133,True,2019-04-27 09:01:59,R_qCnmONZkzaAx1Yt,,,,,60.1728057861328125,24.9553985595703125,anonymous,EN,TD,21,Machine set,No,Yes,Yes,No,No,No,No,borderline presence: morality frame
2019-04-27 09:02:04,2019-04-27 09:07:07,IP Address,91.157.121.88,100,303,True,2019-04-27 09:07:07,R_aXXj7D4YeDpafKx,,,,,60.1728057861328125,24.9553985595703125,anonymous,EN,TD,25,Machine set,No,Yes,Yes,No,No,No,No,
2019-04-27 09:07:10,2019-04-27 09:09:29,IP Address,91.157.121.88,100,139,True,2019-04-27 09:09:29,R_2ve6WaVnZx9AniN,,,,,60.1728057861328125,24.9553985595703125,anonymous,EN,TD,26,Machine set,No,Yes,No,No,No,No,No,
2019-04-27 09:09:46,2019-04-27 11:11:21,IP Address,188.117.4.24,100,7294,True,2019-04-27 11:11:21,R_3dRKR1E8dkTkDMR,,,,,60.171905517578125,24.9346923828125,anonymous,EN,"TD ",28,Machine set,No,Yes,No,No,No,No,No,
2019-04-27 12:10:41,2019-04-27 12:16:35,IP Address,77.29.118.165,100,354,True,2019-04-27 12:16:35,R_6g5iJqKvSLuxu81,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,50,Machine set,No,No,No,No,No,No,No,
2019-04-27 12:16:37,2019-04-27 12:17:56,IP Address,77.29.118.165,100,78,True,2019-04-27 12:17:56,R_uyP19oiOOKUMRAl,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,51,Machine set,No,Yes,Yes,No,No,No,Yes,
2019-04-27 12:17:58,2019-04-27 12:19:05,IP Address,77.29.118.165,100,66,True,2019-04-27 12:19:05,R_2fyf2PeVslAWRIB,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,52,Machine set,Yes,Yes,No,No,No,No,No,
2019-04-27 12:19:07,2019-04-27 12:22:58,IP Address,77.29.118.165,100,230,True,2019-04-27 12:22:58,R_etcpDUO59UTQ7Qt,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,53,Machine set,No,Yes,Yes,No,No,No,No,
2019-04-27 12:23:00,2019-04-27 12:24:33,IP Address,77.29.118.165,100,93,True,2019-04-27 12:24:33,R_1eJjWuVFgYOYJLv,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,54,Machine set,No,Yes,No,No,No,No,No,
2019-04-27 12:24:35,2019-04-27 12:25:20,IP Address,77.29.118.165,100,44,True,2019-04-27 12:25:20,R_3MmL8qbA0uo6PBP,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,55,Machine set,Yes,Yes,No,No,No,No,No,
2019-04-27 12:25:23,2019-04-27 12:26:30,IP Address,77.29.118.165,100,67,True,2019-04-27 12:26:31,R_3qsBYjmjbgNsjx5,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,56,Machine set,No,No,No,No,No,No,Yes,
2019-04-27 12:26:32,2019-04-27 12:27:54,IP Address,77.29.118.165,100,81,True,2019-04-27 12:27:54,R_306uOmMq8FCHTmr,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,57,Machine set,No,No,No,No,No,No,No,
2019-04-27 12:28:35,2019-04-27 12:31:29,IP Address,77.29.118.165,100,173,True,2019-04-27 12:31:30,R_3ew4LIvAmX0YOKU,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,58,Machine set,No,Yes,No,No,No,No,No,
2019-04-27 12:31:31,2019-04-27 12:33:19,IP Address,77.29.118.165,100,108,True,2019-04-27 12:33:20,R_2v5JocpKoCJqqku,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,59,Machine set,No,Yes,Yes,No,Yes,No,Yes,
2019-04-27 12:33:21,2019-04-27 12:33:51,IP Address,77.29.118.165,100,30,True,2019-04-27 12:33:52,R_1IToGB7uDRP2NPv,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,60,Machine set,No,No,No,No,No,No,No,
2019-04-27 12:33:54,2019-04-27 12:35:02,IP Address,77.29.118.165,100,68,True,2019-04-27 12:35:03,R_YSTKbFDqgdn28z7,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,61,Machine set,No,Yes,No,No,No,No,No,
2019-04-27 12:35:04,2019-04-27 12:36:23,IP Address,77.29.118.165,100,78,True,2019-04-27 12:36:23,R_2qt4OAahUrCLzB3,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,62,Machine set,No,No,Yes,No,No,No,No,
2019-04-27 12:36:25,2019-04-27 12:37:36,IP Address,77.29.118.165,100,70,True,2019-04-27 12:37:36,R_BFIl8CYEWfvlglz,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,63,Machine set,No,No,No,No,No,No,No,
2019-04-27 12:37:49,2019-04-27 12:39:09,IP Address,77.29.118.165,100,80,True,2019-04-27 12:39:10,R_3JCpTjsDoYXfDaR,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,64,Machine set,No,No,No,No,No,No,No,
2019-04-27 12:39:11,2019-04-27 12:40:21,IP Address,77.29.118.165,100,69,True,2019-04-27 12:40:21,R_1mCoya5EiaGQxHS,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,65,Machine set,Yes,Yes,Yes,No,No,No,No,
2019-04-27 12:40:22,2019-04-27 12:52:47,IP Address,77.29.118.165,100,744,True,2019-04-27 12:52:47,R_3QKTCk6dzmZrB8C,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,66,Machine set,No,No,No,No,No,No,No,
2019-04-27 12:52:50,2019-04-27 12:53:56,IP Address,77.29.118.165,100,66,True,2019-04-27 12:53:57,R_3RgY8Z7KVXLdJj9,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,67,Machine set,No,Yes,Yes,Yes,No,No,No,
2019-04-27 12:53:59,2019-04-27 12:56:37,IP Address,77.29.118.165,100,158,True,2019-04-27 12:56:38,R_3DhccBppLQjFy17,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,68,Machine set,No,Yes,Yes,No,No,No,No,
2019-04-27 12:56:37,2019-04-27 12:57:20,IP Address,77.29.118.165,100,42,True,2019-04-27 12:57:20,R_pfpR6yNryhTmimB,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,69,Machine set,No,No,No,No,No,No,No,
2019-04-27 12:57:23,2019-04-27 12:58:00,IP Address,77.29.118.165,100,36,True,2019-04-27 12:58:00,R_3nDIH7TP6aU03P8,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,70,Machine set,No,Yes,No,No,No,No,No,
2019-04-27 12:58:03,2019-04-27 12:59:24,IP Address,77.29.118.165,100,80,True,2019-04-27 12:59:24,R_5Abl4GjvPkb1gQx,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,71,Machine set,No,Yes,No,Yes,No,No,No,
2019-04-27 12:59:26,2019-04-27 13:00:39,IP Address,77.29.118.165,100,73,True,2019-04-27 13:00:39,R_eJ8lfcT4TcB7j33,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,72,Machine set,Yes,No,No,No,No,No,No,
2019-04-27 13:00:42,2019-04-27 13:02:23,IP Address,77.29.118.165,100,101,True,2019-04-27 13:02:24,R_1Q0AzygHrmYjt8u,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,73,Machine set,No,Yes,No,No,No,No,No,
2019-04-27 13:02:26,2019-04-27 13:03:03,IP Address,77.29.118.165,100,36,True,2019-04-27 13:03:03,R_2YfRaaVuxBUH35o,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,74,Machine set,Yes,Yes,No,No,No,No,No,
2019-04-27 13:03:05,2019-04-27 13:04:56,IP Address,77.29.118.165,100,110,True,2019-04-27 13:04:56,R_3oSC3mh7MvWtfA8,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,75,Machine set,Yes,Yes,No,No,No,No,No,
2019-04-27 13:04:58,2019-04-27 13:05:34,IP Address,77.29.118.165,100,35,True,2019-04-27 13:05:34,R_1N4jAfO5wFctiFU,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,76,Machine set,No,No,No,No,No,No,No,
2019-04-27 13:05:36,2019-04-27 13:06:20,IP Address,77.29.118.165,100,43,True,2019-04-27 13:06:20,R_3rVAJyBYI2G4VpG,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,77,Machine set,No,Yes,No,No,No,No,No,
2019-04-27 13:06:23,2019-04-27 13:07:11,IP Address,77.29.118.165,100,48,True,2019-04-27 13:07:12,R_3oAAO7pVmkbwhdJ,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,78,Machine set,No,Yes,No,No,No,No,No,
2019-04-27 13:07:14,2019-04-27 13:09:22,IP Address,77.29.118.165,100,128,True,2019-04-27 13:09:23,R_qyyoEHkZwXNV3Rn,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,79,Machine set,No,Yes,No,No,No,No,No,
2019-04-27 13:09:25,2019-04-27 13:10:18,IP Address,77.29.118.165,100,53,True,2019-04-27 13:10:18,R_3pfG7clHMLd7VOI,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,80,Machine set,No,Yes,Yes,No,No,No,No,
2019-04-27 13:10:20,2019-04-27 13:11:07,IP Address,77.29.118.165,100,46,True,2019-04-27 13:11:07,R_Z2j3r7N71Rt1uFj,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,81,Machine set,No,Yes,Yes,Yes,No,No,No,
2019-04-27 13:11:09,2019-04-27 13:12:09,IP Address,77.29.118.165,100,59,True,2019-04-27 13:12:09,R_DbFrwdPurqRMhfH,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,82,Machine set,No,Yes,Yes,Yes,No,No,No,
2019-04-27 13:12:11,2019-04-27 13:13:29,IP Address,77.29.118.165,100,78,True,2019-04-27 13:13:29,R_1Dp9KukE47xGTgQ,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,83,Machine set,No,Yes,No,No,Yes,Yes,No,
2019-04-27 13:13:31,2019-04-27 13:15:23,IP Address,77.29.118.165,100,111,True,2019-04-27 13:15:23,R_1dn2ue7mrwWk8I5,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,84,Machine set,No,Yes,No,No,No,No,Yes,
2019-04-27 13:15:25,2019-04-27 13:16:11,IP Address,77.29.118.165,100,46,True,2019-04-27 13:16:11,R_1HZ8IENnh2O2sKZ,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,85,Machine set,Yes,Yes,No,No,No,No,No,
2019-04-27 13:16:14,2019-04-27 13:17:26,IP Address,77.29.118.165,100,72,True,2019-04-27 13:17:26,R_wLBAlJj2J43Co9j,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,86,Machine set,No,No,No,No,No,Yes,No,
2019-04-27 13:17:29,2019-04-27 13:18:21,IP Address,77.29.118.165,100,52,True,2019-04-27 13:18:21,R_1MJRJByf1plpVV6,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,87,Machine set,No,Yes,Yes,No,No,No,No,
2019-04-27 13:18:23,2019-04-27 13:19:04,IP Address,77.29.118.165,100,40,True,2019-04-27 13:19:04,R_3q9yMggnZ9m7ZgQ,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,88,Machine set,Yes,Yes,Yes,No,No,No,No,
2019-04-27 13:19:06,2019-04-27 13:19:41,IP Address,77.29.118.165,100,35,True,2019-04-27 13:19:41,R_1LG2Coe1aHEO6P7,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,89,Machine set,Yes,Yes,No,No,No,No,No,
2019-04-27 13:19:43,2019-04-27 13:20:31,IP Address,77.29.118.165,100,47,True,2019-04-27 13:20:31,R_3IYJsGOlFPssLi4,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,90,Machine set,No,Yes,Yes,No,No,No,No,
2019-04-27 13:20:33,2019-04-27 13:21:12,IP Address,77.29.118.165,100,38,True,2019-04-27 13:21:13,R_5BWHjXPnMz5YnTz,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,91,Machine set,No,Yes,No,No,No,No,No,
2019-04-27 13:21:14,2019-04-27 13:21:50,IP Address,77.29.118.165,100,35,True,2019-04-27 13:21:50,R_tY6RNecFuumCaZ3,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,92,Machine set,No,Yes,Yes,Yes,No,No,No,
2019-04-27 13:21:57,2019-04-27 13:22:39,IP Address,77.29.118.165,100,41,True,2019-04-27 13:22:39,R_1JKrtTUBWdbQTgE,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,93,Machine set,Yes,No,No,No,No,No,No,
2019-04-27 13:22:41,2019-04-27 13:23:20,IP Address,77.29.118.165,100,39,True,2019-04-27 13:23:21,R_2zFLTtUwO09oHmB,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,94,Machine set,Yes,No,No,No,No,No,No,
2019-04-27 13:23:22,2019-04-27 13:24:21,IP Address,77.29.118.165,100,58,True,2019-04-27 13:24:21,R_1mwnu1plEmSIVmG,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,95,Machine set,No,Yes,No,No,No,No,No,
2019-04-27 13:24:23,2019-04-27 13:24:53,IP Address,77.29.118.165,100,30,True,2019-04-27 13:24:53,R_VR3fDaIfU4U0SFr,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,96,Machine set,Yes,Yes,No,No,No,No,No,
2019-04-27 13:24:56,2019-04-27 13:25:52,IP Address,77.29.118.165,100,56,True,2019-04-27 13:25:52,R_3p3xYwiwOLuxiId,,,,,42.1322021484375,21.7144012451171875,anonymous,EN,OD,97,Machine set,Yes,Yes,No,No,No,No,No,
